% f(GHz),  TH(deg),  PH(deg),  RCS(dBsm),  Real,  Image,  RCS1(dBsm),  Real1,  Image1,  RCS2(dBsm),  Real2,  Image2,  RCS3(dBsm),  Real3,  Image3,  RCS4(dBsm),  Real4,  Image4
  10.359    40.000   180.000       4.005647      -0.173182      -0.412502
  10.363    40.000   180.000       3.196128       0.403202       0.059505
  10.366    40.000   180.000      -3.438155      -0.177116       0.068452
  10.370    40.000   180.000      -3.355088       0.180822       0.063682
  10.374    40.000   180.000       5.584097      -0.519649       0.133555
  10.377    40.000   180.000      -1.008703      -0.231271       0.097969
  10.381    40.000   180.000       7.987697       0.685997       0.173459
  10.385    40.000   180.000       4.033029      -0.295346      -0.337915
  10.389    40.000   180.000     -11.784950       0.043632      -0.058070
  10.392    40.000   180.000       5.419271      -0.497597       0.171897
  10.396    40.000   180.000       6.409932      -0.586012      -0.068949
  10.400    40.000   180.000       5.157874       0.497492      -0.116034
  10.403    40.000   180.000      -0.223301      -0.193824      -0.194991
  10.407    40.000   180.000       6.683677       0.282742       0.539326
  10.411    40.000   180.000      -0.623656       0.001395       0.262546
  10.414    40.000   180.000       4.752804      -0.416619      -0.253281
  10.418    40.000   180.000       5.766926       0.373168       0.401242
  10.422    40.000   180.000       1.445293      -0.333071      -0.007911
  10.426    40.000   180.000      -5.072667       0.035045      -0.153359
  10.429    40.000   180.000      -3.242749       0.044858       0.188952
  10.433    40.000   180.000      -4.341166      -0.060053       0.160252
  10.437    40.000   180.000       7.913904       0.584737       0.387720
  10.440    40.000   180.000       4.419211      -0.414089       0.220627
  10.444    40.000   180.000      -1.855062       0.017886       0.227143
  10.448    40.000   180.000     -11.945974       0.071301      -0.000170
  10.451    40.000   180.000       4.569923      -0.460249      -0.126850
  10.455    40.000   180.000       4.833087       0.455787       0.185515
  10.459    40.000   180.000      -2.644624       0.051023      -0.201695
  10.463    40.000   180.000      -3.377888       0.189167      -0.027849
  10.466    40.000   180.000      -3.209092       0.194571      -0.012274
  10.470    40.000   180.000      -3.656926      -0.105552      -0.152129
  10.474    40.000   180.000       2.720373       0.324875       0.208166
  10.477    40.000   180.000       3.295021      -0.281735      -0.300939
  10.481    40.000   180.000       0.451086       0.297091      -0.004928
  10.485    40.000   180.000      -0.220415       0.138130       0.237823
  10.488    40.000   180.000       5.506500      -0.480641      -0.227506
  10.492    40.000   180.000       4.321871       0.418996       0.199272
  10.496    40.000   180.000     -10.161585       0.015562      -0.086168
  10.500    40.000   180.000      -0.349479       0.270908       0.005815
  10.503    40.000   180.000       0.097451       0.144270       0.246109
  10.507    40.000   180.000       6.553938      -0.319250      -0.507919
  10.511    40.000   180.000       0.147003       0.270386      -0.095960
  10.514    40.000   180.000       5.649128      -0.518883       0.151577
  10.518    40.000   180.000     -16.646138       0.006109      -0.041052
  10.522    40.000   180.000      -4.372448      -0.053857       0.161791
  10.525    40.000   180.000       7.571158      -0.674440      -0.004545
  10.529    40.000   180.000       5.634964       0.513869       0.164933
  10.533    40.000   180.000       0.823118      -0.310128      -0.002114
  10.537    40.000   180.000      -3.836917       0.052821      -0.173501
  10.540    40.000   180.000       6.719725       0.608912       0.055969
  10.544    40.000   180.000       4.771471      -0.488601      -0.003908
  10.548    40.000   180.000       4.662632       0.304378       0.374422
  10.551    40.000   180.000      -1.856578      -0.128884       0.187842
  10.555    40.000   180.000      -2.442402      -0.163747      -0.136140
  10.559    40.000   180.000       5.397845       0.362593       0.379886
  10.562    40.000   180.000       0.667842      -0.215909       0.214916
  10.566    40.000   180.000       6.532555       0.540810      -0.256239
  10.570    40.000   180.000       2.178531      -0.050063      -0.359038
  10.574    40.000   180.000      -2.797681      -0.023291      -0.203083
  10.577    40.000   180.000       2.777348       0.385489      -0.047343
  10.581    40.000   180.000       6.745711      -0.597311      -0.139174
  10.585    40.000   180.000       3.232363       0.378699       0.155215
  10.588    40.000   180.000       2.059322       0.037225       0.355627
  10.592    40.000   180.000      -1.590472      -0.217364       0.089039
  10.596    40.000   180.000       7.159797       0.599648      -0.232815
  10.599    40.000   180.000       2.181848      -0.288065      -0.220303
  10.603    40.000   180.000      -2.406455       0.207271      -0.052561
  10.607    40.000   180.000       1.877424      -0.039769      -0.347894
  10.611    40.000   180.000       4.079709      -0.425028      -0.151471
  10.614    40.000   180.000       3.746663       0.430246       0.058751
  10.618    40.000   180.000       0.122300      -0.176164      -0.225425
  10.622    40.000   180.000      -5.689558      -0.005859       0.146410
  10.625    40.000   180.000       0.700103      -0.296715       0.073877
  10.629    40.000   180.000       7.023086      -0.617485      -0.140251
  10.633    40.000   180.000      -2.357556       0.032617       0.212551
  10.636    40.000   180.000       1.172112      -0.318334       0.053811
  10.640    40.000   180.000      -1.964268       0.224409      -0.016286
  10.644    40.000   180.000     -13.673585       0.049169      -0.031587
  10.648    40.000   180.000      -2.039402      -0.220705      -0.032341
  10.651    40.000   180.000       0.856258       0.287071       0.120460
  10.655    40.000   180.000      -1.134912      -0.247454      -0.006603
  10.659    40.000   180.000       4.223845       0.399115       0.226206
  10.662    40.000   180.000      -0.674619       0.237859       0.107478
  10.666    40.000   180.000       1.612439      -0.207809      -0.268645
  10.670    40.000   180.000      -1.821065       0.225242      -0.039849
  10.673    40.000   180.000       3.259999      -0.394065       0.115269
  10.677    40.000   180.000       4.206466       0.352749       0.291874
  10.681    40.000   180.000     -18.432434       0.018312      -0.028396
  10.685    40.000   180.000       9.450896      -0.716542      -0.433392
  10.688    40.000   180.000       3.088324       0.385919      -0.114484
  10.692    40.000   180.000      -5.463807      -0.149832      -0.012884
  10.696    40.000   180.000       3.528728      -0.014884       0.423217
  10.699    40.000   180.000       6.100118       0.214212       0.527546
  10.703    40.000   180.000       3.220481      -0.309521      -0.266915
  10.707    40.000   180.000       0.519292       0.233899      -0.187020
  10.710    40.000   180.000      -6.859158      -0.120040       0.044628
  10.714    40.000   180.000      -2.302739      -0.023266      -0.215146
  10.718    40.000   180.000       2.502507      -0.245532      -0.285143
  10.722    40.000   180.000       5.726836      -0.492326      -0.234746
  10.725    40.000   180.000       2.790622       0.388200       0.024606
  10.729    40.000   180.000      -3.272271      -0.153339      -0.118096
  10.733    40.000   180.000       4.087560       0.126060      -0.433670
  10.736    40.000   180.000       0.881939       0.306057      -0.061841
  10.740    40.000   180.000      -0.787093       0.010909       0.257425
  10.744    40.000   180.000       4.837796       0.492159       0.014157
  10.747    40.000   180.000      10.130750      -0.893205      -0.149272
  10.000    40.000   180.022       1.296936       0.318360      -0.076929
  10.004    40.000   180.022       5.094694      -0.476602      -0.173332
  10.007    40.000   180.022       4.749466       0.482136       0.071311
  10.011    40.000   180.022       3.769635      -0.300899       0.314679
  10.015    40.000   180.022      -2.466171      -0.178004       0.115819
  10.019    40.000   180.022      -9.374865      -0.082108      -0.049478
  10.022    40.000   180.022       9.859094      -0.755732       0.446362
  10.026    40.000   180.022       3.455343       0.391177       0.152677
  10.030    40.000   180.022       3.775286      -0.352106      -0.256576
  10.033    40.000   180.022      -1.815794       0.211268       0.088042
  10.037    40.000   180.022       3.924649       0.442890      -0.017311
  10.041    40.000   180.022       9.135944      -0.805747      -0.054572
  10.044    40.000   180.022       5.037300       0.464445       0.195211
  10.048    40.000   180.022       1.054730      -0.316965      -0.031402
  10.052    40.000   180.022      -9.941560      -0.073071      -0.052213
  10.056    40.000   180.022       7.929457       0.628105       0.315427
  10.059    40.000   180.022       8.414726      -0.743061       0.016500
  10.063    40.000   180.022       4.925946       0.479221      -0.133186
  10.067    40.000   180.022      -0.835477      -0.063403       0.248256
  10.070    40.000   180.022       0.835677      -0.310584      -0.000196
  10.074    40.000   180.022       8.099572       0.698247       0.161849
  10.078    40.000   180.022       4.583471      -0.474649       0.057795
  10.081    40.000   180.022       7.967165       0.207020      -0.674878
  10.085    40.000   180.022     -12.943869      -0.025144       0.058378
  10.089    40.000   180.022       1.698230      -0.173425       0.295938
  10.093    40.000   180.022       4.981671       0.429026      -0.257921
  10.096    40.000   180.022       6.954355      -0.626529       0.046077
  10.100    40.000   180.022      -0.046403       0.264944       0.092392
  10.104    40.000   180.022      -2.477708      -0.151105       0.148820
  10.107    40.000   180.022       0.095079      -0.283966      -0.026494
  10.111    40.000   180.022       9.232212       0.805432      -0.134552
  10.115    40.000   180.022       5.817933      -0.538290       0.118496
  10.118    40.000   180.022       2.031744      -0.023114      -0.355686
  10.122    40.000   180.022      -1.738579       0.195972      -0.122148
  10.126    40.000   180.022       1.383755      -0.035558       0.328897
  10.130    40.000   180.022       3.563615       0.397318       0.151390
  10.133    40.000   180.022       7.118948      -0.614141       0.180937
  10.137    40.000   180.022      -1.377297       0.238401      -0.033407
  10.141    40.000   180.022     -14.170949      -0.036954       0.040989
  10.144    40.000   180.022      -0.025949      -0.261881      -0.102575
  10.148    40.000   180.022      10.228046       0.902800      -0.153716
  10.152    40.000   180.022       3.892018      -0.313666       0.310796
  10.155    40.000   180.022     -11.553528       0.063704      -0.038814
  10.159    40.000   180.022      -6.815959      -0.127516       0.017461
  10.163    40.000   180.022       5.015848      -0.500889      -0.040936
  10.167    40.000   180.022      10.301420       0.910809      -0.152949
  10.170    40.000   180.022       5.329430      -0.049643       0.518664
  10.174    40.000   180.022      -4.388356       0.169393      -0.016626
  10.178    40.000   180.022      -2.638034       0.207277      -0.019643
  10.181    40.000   180.022       5.241883      -0.393967       0.332941
  10.185    40.000   180.022       6.621440       0.492699      -0.350410
  10.189    40.000   180.022       2.292804      -0.367193      -0.009359
  10.192    40.000   180.022      -9.016072       0.076837       0.063853
  10.196    40.000   180.022      -6.132735       0.139186      -0.003812
  10.200    40.000   180.022       7.218213      -0.480540       0.434125
  10.204    40.000   180.022       5.476046       0.522879       0.086002
  10.207    40.000   180.022       5.267313      -0.512453       0.070804
  10.211    40.000   180.022      -2.226767      -0.110823       0.188079
  10.215    40.000   180.022       4.141329       0.393899       0.226594
  10.218    40.000   180.022       6.281813      -0.544258       0.204513
  10.222    40.000   180.022      -0.310026       0.272048       0.009204
  10.226    40.000   180.022       1.553639      -0.141355       0.306304
  10.229    40.000   180.022     -11.991727       0.067774       0.020911
  10.233    40.000   180.022      -9.228958       0.076383      -0.060576
  10.237    40.000   180.022       6.599320      -0.541941       0.264542
  10.241    40.000   180.022       7.414372       0.659979      -0.056468
  10.244    40.000   180.022     -13.487806      -0.049770      -0.032978
  10.248    40.000   180.022      -2.245180      -0.187334      -0.111174
  10.252    40.000   180.022      -5.896331       0.057328      -0.131093
  10.255    40.000   180.022       4.986437      -0.485321      -0.123793
  10.259    40.000   180.022       6.292947       0.453431      -0.365117
  10.263    40.000   180.022       3.363060      -0.408472       0.075977
  10.266    40.000   180.022       3.243828      -0.385093       0.140181
  10.270    40.000   180.022       3.109906       0.399705       0.055525
  10.274    40.000   180.022     -21.581423      -0.019592      -0.013002
  10.278    40.000   180.022       5.089587       0.448852      -0.235421
  10.281    40.000   180.022       5.975342      -0.545831       0.130684
  10.285    40.000   180.022      -4.729215      -0.146410       0.073128
  10.289    40.000   180.022       6.366238       0.476900       0.342410
  10.292    40.000   180.022       5.931402      -0.535901       0.157000
  10.296    40.000   180.022       9.045877       0.535229      -0.593590
  10.300    40.000   180.022       4.317879       0.248941       0.391277
  10.303    40.000   180.022       1.999847       0.022107       0.354441
  10.307    40.000   180.022       3.380289       0.270258      -0.316653
  10.311    40.000   180.022       5.114007      -0.487394       0.144175
  10.315    40.000   180.022       6.806689       0.610213      -0.095442
  10.318    40.000   180.022      -9.739902       0.063838      -0.066134
  10.322    40.000   180.022       2.159298      -0.253941      -0.257580
  10.326    40.000   180.022       5.496074       0.356143      -0.394028
  10.329    40.000   180.022       5.876015      -0.529815       0.164873
  10.333    40.000   180.022       1.338478       0.272676      -0.184256
  10.337    40.000   180.022       0.839453       0.298844      -0.085080
  10.340    40.000   180.022       0.553504       0.282911       0.101762
  10.344    40.000   180.022       3.748777       0.430697      -0.056165
  10.348    40.000   180.022       3.964925      -0.442954       0.045531
  10.352    40.000   180.022       6.530074       0.501437      -0.326329
  10.355    40.000   180.022      -0.284739      -0.267958      -0.052210
  10.359    40.000   180.022       3.190836      -0.406106       0.031439
  10.363    40.000   180.022       3.693275       0.425792      -0.070432
  10.366    40.000   180.022       9.969297      -0.835232       0.304230
  10.370    40.000   180.022       3.260909       0.382072      -0.150433
  10.374    40.000   180.022      -0.447770       0.235497      -0.127761
  10.377    40.000   180.022       8.334196      -0.736370       0.004617
  10.381    40.000   180.022       4.271092       0.449995       0.101335
  10.385    40.000   180.022       4.143361      -0.136282       0.433619
  10.389    40.000   180.022      -0.915594       0.039119      -0.250840
  10.392    40.000   180.022      -3.651590      -0.071461       0.170939
  10.396    40.000   180.022       6.811273      -0.185156       0.589567
  10.400    40.000   180.022       4.914553       0.452335      -0.205271
  10.403    40.000   180.022       8.755820      -0.771690       0.045177
  10.407    40.000   180.022      -4.814601      -0.023821       0.160296
  10.411    40.000   180.022       5.548691       0.527669       0.084264
  10.414    40.000   180.022      -3.361437       0.155752       0.111533
  10.418    40.000   180.022       2.668863       0.383295      -0.014367
  10.422    40.000   180.022       7.319550      -0.569780       0.323474
  10.426    40.000   180.022       3.057199       0.400453       0.022810
  10.429    40.000   180.022       0.323079       0.057026      -0.287178
  10.433    40.000   180.022       6.725220      -0.578504      -0.199280
  10.437    40.000   180.022      10.410607       0.934898       0.025487
  10.440    40.000   180.022       4.378008      -0.306109       0.352654
  10.444    40.000   180.022       0.087480      -0.279049      -0.057690
  10.448    40.000   180.022      -5.533400       0.127048      -0.078199
  10.451    40.000   180.022       5.630796      -0.535819      -0.062308
  10.455    40.000   180.022       3.566189       0.376544      -0.197744
  10.459    40.000   180.022       3.938362      -0.394281       0.203998
  10.463    40.000   180.022      -3.968018       0.012616       0.178200
  10.466    40.000   180.022       6.382876       0.376006       0.452350
  10.470    40.000   180.022       0.963548      -0.286808       0.130712
  10.474    40.000   180.022      11.189322       0.843580      -0.578646
  10.477    40.000   180.022      -5.298620      -0.096154      -0.119360
  10.481    40.000   180.022      -8.380837      -0.094513      -0.051191
  10.485    40.000   180.022       1.192453       0.293292       0.136752
  10.488    40.000   180.022       7.594999      -0.660314       0.146213
  10.492    40.000   180.022       6.611911       0.586863      -0.142583
  10.496    40.000   180.022      -0.083834       0.140687       0.241378
  10.500    40.000   180.022      -1.017376      -0.170610      -0.183985
  10.503    40.000   180.022       1.533967       0.321047      -0.101082
  10.507    40.000   180.022       4.599194      -0.459103       0.136695
  10.511    40.000   180.022       4.898370       0.305867      -0.390219
  10.514    40.000   180.022      -7.760880      -0.022433      -0.113238
  10.518    40.000   180.022      -5.168972      -0.029225      -0.152808
  10.522    40.000   180.022       3.261197       0.350849       0.213367
  10.525    40.000   180.022       6.294675      -0.399134       0.423954
  10.529    40.000   180.022       5.445611       0.459551      -0.260097
  10.533    40.000   180.022       2.802649      -0.266644       0.283946
  10.537    40.000   180.022       6.483463      -0.545750       0.237205
  10.540    40.000   180.022       5.061433       0.437999      -0.251769
  10.544    40.000   180.022      -1.157735      -0.245021       0.030341
  10.548    40.000   180.022      -4.304844       0.079101       0.152564
  10.551    40.000   180.022       2.284806      -0.187513       0.315450
  10.555    40.000   180.022     -10.497003      -0.070052      -0.046797
  10.559    40.000   180.022       1.743143       0.295258       0.178050
  10.562    40.000   180.022       6.622575      -0.553308       0.243895
  10.566    40.000   180.022       4.639098       0.395506      -0.274143
  10.570    40.000   180.022       6.015748       0.206454       0.524720
  10.574    40.000   180.022      -3.083395      -0.019018       0.196883
  10.577    40.000   180.022       5.073746       0.390753      -0.321353
  10.581    40.000   180.022       6.040415      -0.466850       0.319088
  10.585    40.000   180.022       4.522346       0.430465       0.200342
  10.588    40.000   180.022       3.148024       0.227939       0.335152
  10.592    40.000   180.022      -8.542970      -0.104646      -0.013389
  10.596    40.000   180.022       4.728023       0.441877      -0.202767
  10.599    40.000   180.022       5.286682      -0.445116       0.265876
  10.603    40.000   180.022       1.682854       0.301424      -0.162430
  10.607    40.000   180.022      -3.448255       0.163797      -0.095617
  10.611    40.000   180.022       1.067253      -0.213480      -0.237006
  10.614    40.000   180.022       3.674012       0.333891      -0.271940
  10.618    40.000   180.022       5.430836      -0.517276       0.101565
  10.622    40.000   180.022       3.324337       0.191785      -0.366481
  10.625    40.000   180.022      -3.561862      -0.006107       0.187099
  10.629    40.000   180.022       6.196573      -0.333419       0.469366
  10.633    40.000   180.022       2.377025       0.368636       0.040833
  10.636    40.000   180.022       6.130437      -0.562560       0.099945
  10.640    40.000   180.022       5.305722       0.316566      -0.412050
  10.644    40.000   180.022       2.227478       0.143575      -0.335097
  10.648    40.000   180.022       4.868391      -0.478443      -0.123397
  10.651    40.000   180.022       7.572047       0.672217      -0.055739
  10.655    40.000   180.022       3.536840      -0.397693       0.146661
  10.659    40.000   180.022      -5.850899      -0.142600      -0.018768
  10.662    40.000   180.022       4.447807       0.269463       0.385993
  10.666    40.000   180.022      -2.904281      -0.178841      -0.093744
  10.670    40.000   180.022       5.227086       0.425408      -0.290142
  10.673    40.000   180.022       5.588345      -0.379382       0.379767
  10.677    40.000   180.022       0.168222       0.283389      -0.049100
  10.681    40.000   180.022       4.582415       0.426562       0.215920
  10.685    40.000   180.022      -1.531343      -0.227911      -0.063150
  10.688    40.000   180.022       8.149523       0.570165      -0.441134
  10.692    40.000   180.022       2.033972      -0.296714       0.197669
  10.696    40.000   180.022       3.330439       0.340771      -0.234959
  10.699    40.000   180.022       2.441590       0.228179       0.295897
  10.703    40.000   180.022      10.106343      -0.867795       0.249865
  10.707    40.000   180.022       9.325296       0.642348      -0.518324
  10.710    40.000   180.022       2.545142      -0.097023       0.365481
  10.714    40.000   180.022      -2.130204      -0.147326      -0.164384
  10.718    40.000   180.022       6.900504       0.211446      -0.587443
  10.722    40.000   180.022      10.791894      -0.972696      -0.093857
  10.725    40.000   180.022      -5.735728      -0.016075      -0.144861
  10.729    40.000   180.022       5.979095      -0.534600       0.171712
  10.733    40.000   180.022       5.615880      -0.489292      -0.224900
  10.736    40.000   180.022       4.023792       0.412624      -0.175296
  10.740    40.000   180.022       1.244418      -0.308738      -0.103262
  10.744    40.000   180.022       6.444624       0.461720      -0.371174
  10.747    40.000   180.022      -7.683085       0.007440       0.116239
  10.000    40.000   180.043      -2.019042       0.138201      -0.175758
  10.004    40.000   180.043      -1.145488      -0.044493       0.243205
  10.007    40.000   180.043      -2.015281       0.032120      -0.221364
  10.011    40.000   180.043      -2.154961       0.220113      -0.000469
  10.015    40.000   180.043       0.364046      -0.294071      -0.007592
  10.019    40.000   180.043       4.166781      -0.112102      -0.441756
  10.022    40.000   180.043      -0.931499      -0.142954      -0.209236
  10.026    40.000   180.043       2.513212      -0.034017      -0.375213
  10.030    40.000   180.043      -3.774662       0.150211       0.103944
  10.033    40.000   180.043      -0.324686      -0.170749       0.211400
  10.037    40.000   180.043       0.974641       0.150506      -0.277393
  10.041    40.000   180.043      -0.685396       0.259778       0.021792
  10.044    40.000   180.043      -1.319607      -0.208507      -0.123493
  10.048    40.000   180.043       1.006978      -0.314771      -0.035527
  10.052    40.000   180.043      -9.021811       0.011481       0.099178
  10.056    40.000   180.043      -3.638855      -0.002533      -0.185529
  10.059    40.000   180.043       2.079468      -0.358003       0.016876
  10.063    40.000   180.043      -0.918051      -0.241728       0.077344
  10.067    40.000   180.043       0.881518      -0.216286       0.225180
  10.070    40.000   180.043       3.634450      -0.007036       0.428607
  10.074    40.000   180.043       1.187495      -0.011353       0.323223
  10.078    40.000   180.043       1.348201      -0.322466       0.067534
  10.081    40.000   180.043      -1.571097       0.235418       0.000534
  10.085    40.000   180.043      -8.259975      -0.103425       0.034388
  10.089    40.000   180.043       2.977877      -0.200850      -0.342973
  10.093    40.000   180.043       5.081106       0.501593       0.069244
  10.096    40.000   180.043       0.897807      -0.299031       0.091829
  10.100    40.000   180.043       3.312290      -0.207031      -0.357427
  10.104    40.000   180.043       5.646699       0.110416       0.529018
  10.107    40.000   180.043       5.647394      -0.485398       0.237670
  10.111    40.000   180.043      -0.906260       0.104206      -0.231799
  10.115    40.000   180.043       2.072053       0.281907       0.220817
  10.118    40.000   180.043      -4.007512      -0.074731      -0.161372
  10.122    40.000   180.043      -6.161942      -0.135205       0.031257
  10.126    40.000   180.043      -3.488262       0.128919      -0.137921
  10.130    40.000   180.043       5.330865       0.447956      -0.266274
  10.133    40.000   180.043       3.412737      -0.181515       0.376378
  10.137    40.000   180.043      -7.367243      -0.020961      -0.118958
  10.141    40.000   180.043      -5.052456       0.138246      -0.075833
  10.144    40.000   180.043       1.426259      -0.257369       0.210416
  10.148    40.000   180.043      -0.749248       0.258780      -0.000707
  10.152    40.000   180.043      -2.448742       0.091111       0.192301
  10.155    40.000   180.043      -7.378060       0.117793       0.026056
  10.159    40.000   180.043      -2.015620       0.223669      -0.001399
  10.163    40.000   180.043       0.800536      -0.226578      -0.210589
  10.167    40.000   180.043       0.341013       0.222262      -0.191514
  10.170    40.000   180.043      -3.183525       0.115241       0.157964
  10.174    40.000   180.043      -2.902742       0.190035      -0.068362
  10.178    40.000   180.043       2.216872       0.326219       0.161744
  10.181    40.000   180.043       0.684960      -0.267345      -0.147305
  10.185    40.000   180.043       1.061336       0.110237      -0.299090
  10.189    40.000   180.043     -10.318824      -0.027085       0.081614
  10.192    40.000   180.043       3.051904      -0.180723      -0.357807
  10.196    40.000   180.043      -0.521759      -0.049402       0.261014
  10.200    40.000   180.043       5.233898      -0.244038       0.453890
  10.204    40.000   180.043       4.283325       0.461364      -0.022546
  10.207    40.000   180.043       3.669507       0.015205       0.430129
  10.211    40.000   180.043      -1.265767      -0.242698       0.023579
  10.215    40.000   180.043       2.781489       0.370118       0.118319
  10.218    40.000   180.043       5.448246      -0.124640       0.513295
  10.222    40.000   180.043       0.465268       0.271817       0.121210
  10.226    40.000   180.043       0.505633       0.156325       0.254884
